brand_id,brand_name,official_domain,vertical_l1,vertical_l2,final_score,domain_entity_type,reasons
brand_thestar-com_faf025a7,Thestar,thestar.com,beauty_personal_care,cosmetics,0.822,commercial,
brand_gamespot-com_bd3952f4,Gamespot,gamespot.com,consumer_electronics,laptop,0.822,commercial,
brand_bp-com_792c67a2,Bp,bp.com,developer_tools,dev_platform,0.822,commercial,
brand_oclc-org_f0620040,Oclc,oclc.org,education,online_learning,0.822,commercial,
brand_ntp-org_11d94eb3,Ntp,ntp.org,fashion,footwear,0.822,commercial,
brand_geocities-jp_1dfaa5f6,Geocities,geocities.jp,finance,digital_banking,0.822,commercial,
brand_osf-io_6b47d26a,Osf,osf.io,food_beverage,snacks,0.822,commercial,
brand_ajc-com_83bc5c49,Ajc,ajc.com,gaming_entertainment,gaming,0.822,commercial,
brand_go-ke_7cca0028,Go,go.ke,health_wellness,healthcare,0.822,commercial,
brand_bain-com_640681b4,Bain,bain.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_starwars-com_8311b5bc,Starwars,starwars.com,home_improvement,home_decor,0.822,commercial,
brand_lifehack-org_885713f3,Lifehack,lifehack.org,local_services,food_delivery,0.822,commercial,
brand_agoda-com_edf22fb9,Agoda,agoda.com,mobility,automotive,0.822,commercial,
brand_wri-org_66966fac,Wri,wri.org,pet,pet_supplies,0.822,commercial,
brand_shutterfly-com_8b655dff,Shutterfly,shutterfly.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_yadi-sk_8d2a0a52,Yadi,yadi.sk,art_culture,craft,0.822,commercial,
brand_google-se_3228934d,Google,google.se,b2b_services,business_service,0.822,commercial,
brand_loom-com_da65e882,Loom,loom.com,baby_parenting,baby_products,0.822,commercial,
brand_disney-com_602e8146,Disney,disney.com,beauty_personal_care,skincare,0.822,commercial,
brand_houzz-com_c65edd8c,Houzz,houzz.com,consumer_electronics,smartphone,0.822,commercial,
brand_post-gazette-com_8eec7311,Post Gazette,post-gazette.com,developer_tools,dev_platform,0.722,publisher,publisher_domain_pattern
brand_ethereum-org_71b3b629,Ethereum,ethereum.org,education,online_learning,0.822,commercial,
brand_sophos-com_12d8f3bf,Sophos,sophos.com,fashion,apparel,0.822,commercial,
brand_pandora-com_17510792,Pandora,pandora.com,finance,digital_banking,0.822,commercial,
brand_icrc-org_b8f1587f,Icrc,icrc.org,food_beverage,snacks,0.822,commercial,
brand_stitcher-com_acd1a351,Stitcher,stitcher.com,gaming_entertainment,gaming,0.822,commercial,
brand_cnr-it_de5f8056,Cnr,cnr.it,health_wellness,healthcare,0.822,commercial,
brand_vaticannews-va_eae733be,Vaticannews,vaticannews.va,home_appliance,kitchen_appliance,0.722,publisher,publisher_domain_pattern
brand_real-com_467d7117,Real,real.com,home_improvement,home_decor,0.822,commercial,
brand_formula1-com_4d31014b,Formula1,formula1.com,local_services,food_delivery,0.822,commercial,
brand_business2community-com_9cef9892,Business2community,business2community.com,pet,pet_supplies,0.822,commercial,
brand_haveibeenpwned-com_f204746b,Haveibeenpwned,haveibeenpwned.com,saas,productivity,0.822,commercial,
brand_imgix-net_8677a558,Imgix,imgix.net,travel_hospitality,hotel_booking,0.822,commercial,
brand_sketchup-com_f0ed0636,Sketchup,sketchup.com,art_culture,craft,0.822,commercial,
brand_formstack-com_73996f1d,Formstack,formstack.com,b2b_services,business_service,0.822,commercial,
brand_repec-org_76fa4e2b,Repec,repec.org,baby_parenting,baby_products,0.822,commercial,
brand_searchengineland-com_6687ff8e,Searchengineland,searchengineland.com,beauty_personal_care,cosmetics,0.822,commercial,
brand_billboard-com_1f0ad61d,Billboard,billboard.com,consumer_electronics,laptop,0.822,commercial,
brand_bayer-com_9a986708,Bayer,bayer.com,developer_tools,dev_platform,0.822,commercial,
brand_esri-com_22db6800,Esri,esri.com,education,online_learning,0.822,commercial,
brand_hotjar-com_c22628ea,Hotjar,hotjar.com,fashion,footwear,0.822,commercial,
brand_towardsdatascience-com_304f1453,Towardsdatascience,towardsdatascience.com,finance,digital_banking,0.822,commercial,
brand_cafepress-com_ae1c9e50,Cafepress,cafepress.com,food_beverage,snacks,0.722,publisher,publisher_domain_pattern
brand_tum-de_9c67a872,Tum,tum.de,gaming_entertainment,gaming,0.822,commercial,
brand_co-id_03866228,Co,co.id,health_wellness,healthcare,0.822,commercial,
brand_capgemini-com_8b6ac7ee,Capgemini,capgemini.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_cri-cn_13efdb21,Cri,cri.cn,home_improvement,home_decor,0.822,commercial,
brand_people-cn_4be70f59,People,people.cn,local_services,food_delivery,0.822,commercial,
brand_cargocollective-com_7e9b58d8,Cargocollective,cargocollective.com,pet,pet_supplies,0.822,commercial,
brand_archive-ph_28f1001a,Archive,archive.ph,saas,productivity,0.822,commercial,
brand_provenexpert-com_a96bcc36,Provenexpert,provenexpert.com,sports_outdoor,fitness,0.822,commercial,
brand_womenshealthmag-com_a5f74e30,Womenshealthmag,womenshealthmag.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_dzone-com_dbbb87fb,Dzone,dzone.com,art_culture,craft,0.822,commercial,
brand_ardmediathek-de_96c359b2,Ardmediathek,ardmediathek.de,b2b_services,business_service,0.722,publisher,publisher_domain_pattern
brand_flightradar24-com_912eeb29,Flightradar24,flightradar24.com,baby_parenting,baby_products,0.822,commercial,
brand_libpng-org_067aca5b,Libpng,libpng.org,beauty_personal_care,skincare,0.822,commercial,
brand_alipay-com_7a90394a,Alipay,alipay.com,consumer_electronics,smartphone,0.822,commercial,
brand_gitea-io_7df1b1ed,Gitea,gitea.io,developer_tools,dev_platform,0.822,commercial,
brand_uni-hamburg-de_b8d18afc,Uni Hamburg,uni-hamburg.de,education,online_learning,0.822,commercial,
brand_dzen-ru_bd3a4838,Dzen,dzen.ru,fashion,apparel,0.822,commercial,
brand_primevideo-com_8306c022,Primevideo,primevideo.com,finance,digital_banking,0.822,commercial,
brand_info-pl_ddd2b628,Info,info.pl,food_beverage,snacks,0.822,commercial,
brand_drugs-com_049f96bd,Drugs,drugs.com,gaming_entertainment,gaming,0.822,commercial,
brand_ubs-com_74713d99,Ubs,ubs.com,health_wellness,healthcare,0.822,commercial,
brand_thinkific-com_9cc5f604,Thinkific,thinkific.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_insidehighered-com_ea16c08e,Insidehighered,insidehighered.com,home_improvement,home_decor,0.822,commercial,
brand_nature-org_5f6672ef,Nature,nature.org,local_services,food_delivery,0.822,commercial,
brand_hashicorp-com_cc3d7194,Hashicorp,hashicorp.com,mobility,automotive,0.822,commercial,
brand_dg-datenschutz-de_0a065b4f,Dg Datenschutz,dg-datenschutz.de,pet,pet_supplies,0.822,commercial,
brand_netdna-ssl-com_0544b9e2,Netdna Ssl,netdna-ssl.com,saas,productivity,0.822,commercial,
brand_wbs-law-de_b7a9d5f1,Wbs Law,wbs-law.de,sports_outdoor,fitness,0.822,commercial,
brand_unige-ch_5e430f34,Unige,unige.ch,travel_hospitality,hotel_booking,0.822,commercial,
brand_dnb-com_aca95dd2,Dnb,dnb.com,art_culture,craft,0.822,commercial,
brand_esteri-it_70be2d26,Esteri,esteri.it,b2b_services,business_service,0.822,commercial,
brand_e-recht24-de_0b5c7c6a,E Recht24,e-recht24.de,consumer_electronics,laptop,0.822,commercial,
brand_daum-net_c38b1c39,Daum,daum.net,developer_tools,dev_platform,0.822,commercial,
brand_kp-ru_3cf8bae0,Kp,kp.ru,education,online_learning,0.822,commercial,
brand_globalnews-ca_7676f1d2,Globalnews,globalnews.ca,fashion,footwear,0.722,publisher,publisher_domain_pattern
brand_cntraveler-com_880e2f10,Cntraveler,cntraveler.com,finance,digital_banking,0.822,commercial,
brand_diabetes-org_5670000e,Diabetes,diabetes.org,food_beverage,snacks,0.822,commercial,
brand_alz-org_2600e2d9,Alz,alz.org,gaming_entertainment,gaming,0.822,commercial,
brand_afp-com_403a9c20,Afp,afp.com,health_wellness,healthcare,0.822,commercial,
brand_eaton-com_58e3449a,Eaton,eaton.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_pearson-com_379693f1,Pearson,pearson.com,home_improvement,home_decor,0.822,commercial,
brand_bl-uk_729f4e15,Bl,bl.uk,local_services,food_delivery,0.822,commercial,
brand_csic-es_c2829339,Csic,csic.es,mobility,automotive,0.822,commercial,
brand_chronicle-com_d01b777a,Chronicle,chronicle.com,pet,pet_supplies,0.822,commercial,
brand_blurb-com_4fd252f1,Blurb,blurb.com,saas,productivity,0.822,commercial,
brand_ets-org_c4de84d0,Ets,ets.org,sports_outdoor,fitness,0.822,commercial,
brand_vecteezy-com_d38ed1cd,Vecteezy,vecteezy.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_wikispaces-com_18d7a3ac,Wikispaces,wikispaces.com,art_culture,craft,0.822,commercial,
brand_tampabay-com_a164ce48,Tampabay,tampabay.com,b2b_services,business_service,0.822,commercial,
brand_pxf-io_5a5ec2d4,Pxf,pxf.io,baby_parenting,baby_products,0.822,commercial,
brand_buzzsprout-com_0e080026,Buzzsprout,buzzsprout.com,beauty_personal_care,skincare,0.822,commercial,
brand_justia-com_0d7f0d2d,Justia,justia.com,consumer_electronics,smartphone,0.822,commercial,
brand_ewg-org_dfcad8b5,Ewg,ewg.org,developer_tools,dev_platform,0.822,commercial,
brand_parents-com_a19595ef,Parents,parents.com,education,online_learning,0.822,commercial,
brand_homedepot-com_1aa9fa48,Homedepot,homedepot.com,fashion,apparel,0.822,commercial,
brand_annualreviews-org_79c623da,Annualreviews,annualreviews.org,finance,digital_banking,0.687,commercial,non_brand_hint
brand_edu-tw_302137af,Edu,edu.tw,food_beverage,snacks,0.822,commercial,
brand_gmw-cn_d1aa762b,Gmw,gmw.cn,gaming_entertainment,gaming,0.822,commercial,
brand_elespanol-com_d8f3aa82,Elespanol,elespanol.com,health_wellness,healthcare,0.822,commercial,
brand_clickup-com_169d91bc,Clickup,clickup.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_jsonline-com_f707d009,Jsonline,jsonline.com,home_improvement,home_decor,0.822,commercial,
brand_outsideonline-com_11337ff7,Outsideonline,outsideonline.com,local_services,food_delivery,0.822,commercial,
brand_co-th_42770ad9,Co,co.th,mobility,automotive,0.822,commercial,
brand_smartsheet-com_ebfdc142,Smartsheet,smartsheet.com,pet,pet_supplies,0.822,commercial,
brand_iucn-org_da243484,Iucn,iucn.org,saas,productivity,0.822,commercial,
brand_justpaste-it_6b6597a6,Justpaste,justpaste.it,sports_outdoor,fitness,0.822,commercial,
brand_theweek-com_63f7ebf9,Theweek,theweek.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_ibtimes-co-uk_e8ca9906,Ibtimes,ibtimes.co.uk,art_culture,craft,0.722,publisher,publisher_domain_pattern
brand_writeablog-net_44bc4be2,Writeablog,writeablog.net,b2b_services,business_service,0.822,commercial,
brand_tokyo-jp_7f7229ab,Tokyo,tokyo.jp,baby_parenting,baby_products,0.822,commercial,
brand_complianz-io_e639c37d,Complianz,complianz.io,beauty_personal_care,cosmetics,0.822,commercial,
brand_mcgill-ca_8f455a75,Mcgill,mcgill.ca,consumer_electronics,laptop,0.822,commercial,
brand_japanpost-jp_c849cb2c,Japanpost,japanpost.jp,developer_tools,dev_platform,0.722,publisher,publisher_domain_pattern
brand_york-ac-uk_3ccf59fb,York,york.ac.uk,education,online_learning,0.822,commercial,
brand_discovery-com_e2eee623,Discovery,discovery.com,fashion,footwear,0.822,commercial,
brand_kuleuven-be_12408a20,Kuleuven,kuleuven.be,finance,digital_banking,0.822,commercial,
brand_sciencenews-org_49285f32,Sciencenews,sciencenews.org,food_beverage,snacks,0.722,publisher,publisher_domain_pattern
brand_rug-nl_416ad21f,Rug,rug.nl,gaming_entertainment,gaming,0.822,commercial,
brand_yle-fi_33eb0c84,Yle,yle.fi,health_wellness,healthcare,0.822,commercial,
brand_nzz-ch_736ff5bd,Nzz,nzz.ch,home_appliance,kitchen_appliance,0.822,commercial,
brand_proton-me_250053f5,Proton,proton.me,home_improvement,home_decor,0.822,commercial,
brand_bbcgoodfood-com_31bf50e9,Bbcgoodfood,bbcgoodfood.com,local_services,food_delivery,0.822,commercial,
brand_sjv-io_a07fcb9a,Sjv,sjv.io,mobility,automotive,0.822,commercial,
brand_foreignaffairs-com_28680c6e,Foreignaffairs,foreignaffairs.com,pet,pet_supplies,0.822,commercial,
brand_unibo-it_714376e3,Unibo,unibo.it,saas,productivity,0.822,commercial,
brand_tidal-com_2822a82e,Tidal,tidal.com,sports_outdoor,fitness,0.822,commercial,
brand_iyfubh-com_b9856e8c,Iyfubh,iyfubh.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_react-dev_588ed4bf,React,react.dev,art_culture,craft,0.822,commercial,
brand_degruyterbrill-com_6cc0bafa,Degruyterbrill,degruyterbrill.com,b2b_services,business_service,0.822,commercial,
brand_uvic-ca_5e43c61f,Uvic,uvic.ca,baby_parenting,baby_products,0.822,commercial,
brand_icio-us_e219dd2c,Icio,icio.us,beauty_personal_care,skincare,0.822,commercial,
brand_glassdoor-com_3f633837,Glassdoor,glassdoor.com,consumer_electronics,smartphone,0.822,commercial,
brand_garanteprivacy-it_f22d11cb,Garanteprivacy,garanteprivacy.it,developer_tools,dev_platform,0.822,commercial,
brand_metacritic-com_ab552fdb,Metacritic,metacritic.com,education,online_learning,0.822,commercial,
brand_prweb-com_d8c57ea8,Prweb,prweb.com,fashion,apparel,0.822,commercial,
brand_afthemes-com_d4400634,Afthemes,afthemes.com,finance,digital_banking,0.822,commercial,
brand_bartleby-com_6a9c5a0c,Bartleby,bartleby.com,food_beverage,snacks,0.822,commercial,
brand_wwd-com_bb9e3a72,Wwd,wwd.com,gaming_entertainment,gaming,0.822,commercial,
brand_thenationalnews-com_d7542bf2,Thenationalnews,thenationalnews.com,health_wellness,healthcare,0.722,publisher,publisher_domain_pattern
brand_tradedoubler-com_e25834fe,Tradedoubler,tradedoubler.com,home_improvement,home_decor,0.822,commercial,
brand_askubuntu-com_bb7ab900,Askubuntu,askubuntu.com,local_services,food_delivery,0.822,commercial,
brand_uzh-ch_da90eed1,Uzh,uzh.ch,mobility,automotive,0.822,commercial,
brand_css-tricks-com_3dd82de5,Css Tricks,css-tricks.com,pet,pet_supplies,0.822,commercial,
brand_clutch-co_c69fab56,Clutch,clutch.co,saas,productivity,0.822,commercial,
brand_sacbee-com_2e64dbf2,Sacbee,sacbee.com,sports_outdoor,fitness,0.822,commercial,
brand_lu-se_07467aaa,Lu,lu.se,travel_hospitality,hotel_booking,0.822,commercial,
brand_amebaownd-com_4e7d8a93,Amebaownd,amebaownd.com,art_culture,craft,0.822,commercial,
brand_ku-dk_d749bd1a,Ku,ku.dk,b2b_services,business_service,0.822,commercial,
brand_adafruit-com_ae98a03b,Adafruit,adafruit.com,baby_parenting,baby_products,0.822,commercial,
brand_neilpatel-com_f1f9c5f8,Neilpatel,neilpatel.com,beauty_personal_care,cosmetics,0.822,commercial,
brand_space-com_151f6204,Space,space.com,consumer_electronics,laptop,0.822,commercial,
brand_nypl-org_dbecf988,Nypl,nypl.org,developer_tools,dev_platform,0.822,commercial,
brand_glamour-com_862ec389,Glamour,glamour.com,finance,digital_banking,0.822,commercial,
brand_fca-org-uk_55ba58c6,Fca,fca.org.uk,food_beverage,snacks,0.822,commercial,
brand_experian-com_e826eb18,Experian,experian.com,gaming_entertainment,gaming,0.822,commercial,
brand_bigthink-com_ea155a76,Bigthink,bigthink.com,health_wellness,healthcare,0.822,commercial,
brand_gencat-cat_c7d4954d,Gencat,gencat.cat,home_appliance,kitchen_appliance,0.822,commercial,
brand_notepad-plus-plus-org_78229cd4,Notepad Plus Plus,notepad-plus-plus.org,home_improvement,home_decor,0.822,commercial,
brand_queensu-ca_84983154,Queensu,queensu.ca,mobility,automotive,0.822,commercial,
brand_zerohedge-com_b7c02975,Zerohedge,zerohedge.com,pet,pet_supplies,0.822,commercial,
brand_zara-com_4ea927d6,Zara,zara.com,saas,productivity,0.822,commercial,
brand_colibriwp-com_0dc8041f,Colibriwp,colibriwp.com,sports_outdoor,fitness,0.822,commercial,
brand_springerlink-com_3379b292,Springerlink,springerlink.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_firstpost-com_325742e9,Firstpost,firstpost.com,art_culture,craft,0.722,publisher,publisher_domain_pattern
brand_designboom-com_c8020bf6,Designboom,designboom.com,b2b_services,business_service,0.822,commercial,
brand_canalblog-com_f4ea6f1f,Canalblog,canalblog.com,baby_parenting,baby_products,0.822,commercial,
brand_arduino-cc_50327f2d,Arduino,arduino.cc,beauty_personal_care,skincare,0.822,commercial,
brand_videolan-org_43aad412,Videolan,videolan.org,consumer_electronics,smartphone,0.822,commercial,
brand_paho-org_b27273d0,Paho,paho.org,developer_tools,dev_platform,0.822,commercial,
brand_gdpr-info-eu_2269a7a6,Gdpr Info,gdpr-info.eu,education,online_learning,0.822,commercial,
brand_ustream-tv_e28dab3d,Ustream,ustream.tv,fashion,apparel,0.822,commercial,
brand_va-us_99742f79,Va,va.us,finance,digital_banking,0.822,commercial,
brand_mercedes-benz-com_969ce59e,Mercedes Benz,mercedes-benz.com,food_beverage,snacks,0.822,commercial,
brand_livestrong-com_7b1a99a1,Livestrong,livestrong.com,gaming_entertainment,gaming,0.822,commercial,
brand_vam-ac-uk_63559eec,Vam,vam.ac.uk,health_wellness,healthcare,0.822,commercial,
brand_viber-com_2ffc97a1,Viber,viber.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_aljazeera-net_363d98db,Aljazeera,aljazeera.net,home_improvement,home_decor,0.822,commercial,
brand_123rf-com_d7a277a7,123rf,123rf.com,local_services,food_delivery,0.822,commercial,
brand_wsimg-com_5d25c100,Wsimg,wsimg.com,mobility,automotive,0.822,commercial,
brand_sas-com_b6b7c226,Sas,sas.com,pet,pet_supplies,0.822,commercial,
brand_jianshu-com_ba2f49fa,Jianshu,jianshu.com,saas,productivity,0.822,commercial,
brand_daringfireball-net_73b34be4,Daringfireball,daringfireball.net,travel_hospitality,hotel_booking,0.822,commercial,
brand_t-mobile-com_d9e3102e,T Mobile,t-mobile.com,art_culture,craft,0.822,commercial,
brand_linkr-bio_44ad836a,Linkr,linkr.bio,b2b_services,business_service,0.822,commercial,
brand_com-my_0c858681,Com,com.my,baby_parenting,baby_products,0.822,commercial,
brand_spec-org_bbb68613,Spec,spec.org,beauty_personal_care,cosmetics,0.822,commercial,
brand_law-com_b55d4d48,Law,law.com,developer_tools,dev_platform,0.822,commercial,
brand_newsday-com_9628e52f,Newsday,newsday.com,education,online_learning,0.722,publisher,publisher_domain_pattern
brand_howtogeek-com_35383432,Howtogeek,howtogeek.com,fashion,footwear,0.822,commercial,
brand_thewrap-com_c4ffb3e1,Thewrap,thewrap.com,finance,digital_banking,0.822,commercial,
brand_mailerlite-com_117ed1e3,Mailerlite,mailerlite.com,food_beverage,snacks,0.822,commercial,
brand_theaustralian-com-au_5bb78567,Theaustralian,theaustralian.com.au,gaming_entertainment,gaming,0.822,commercial,
brand_3ds-com_3b720d49,3ds,3ds.com,health_wellness,healthcare,0.822,commercial,
brand_headspace-com_8300ea7f,Headspace,headspace.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_krakow-pl_c0027070,Krakow,krakow.pl,home_improvement,home_decor,0.822,commercial,
brand_impress-co-jp_26d2d7ec,Impress,impress.co.jp,local_services,food_delivery,0.722,publisher,publisher_domain_pattern
brand_idnes-cz_a62267d3,Idnes,idnes.cz,mobility,automotive,0.822,commercial,
brand_nottingham-ac-uk_0979c11e,Nottingham,nottingham.ac.uk,pet,pet_supplies,0.822,commercial,
brand_canon-com_38fab882,Canon,canon.com,sports_outdoor,fitness,0.822,commercial,
brand_abril-com-br_bbaa7318,Abril,abril.com.br,travel_hospitality,hotel_booking,0.822,commercial,
brand_basf-com_4cb5097a,Basf,basf.com,art_culture,craft,0.822,commercial,
brand_wfp-org_7e67e216,Wfp,wfp.org,b2b_services,business_service,0.822,commercial,
brand_groupon-com_b671709b,Groupon,groupon.com,baby_parenting,baby_products,0.822,commercial,
brand_nber-org_a10a9c68,Nber,nber.org,beauty_personal_care,skincare,0.822,commercial,
brand_waze-com_27a2d117,Waze,waze.com,consumer_electronics,smartphone,0.822,commercial,
brand_jooble-org_3e9f0069,Jooble,jooble.org,developer_tools,dev_platform,0.822,commercial,
brand_tensorflow-org_05c3b62c,Tensorflow,tensorflow.org,education,online_learning,0.822,commercial,
brand_detroitnews-com_23cd1f62,Detroitnews,detroitnews.com,finance,digital_banking,0.722,publisher,publisher_domain_pattern
brand_hku-hk_10041a41,Hku,hku.hk,gaming_entertainment,gaming,0.822,commercial,
brand_leadconnectorhq-com_f3c63589,Leadconnectorhq,leadconnectorhq.com,health_wellness,healthcare,0.822,commercial,
brand_moneycontrol-com_a4cf8525,Moneycontrol,moneycontrol.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_jsfiddle-net_394e1535,Jsfiddle,jsfiddle.net,local_services,food_delivery,0.822,commercial,
brand_ushmm-org_12a484c6,Ushmm,ushmm.org,mobility,automotive,0.822,commercial,
brand_hu-berlin-de_508504a9,Hu Berlin,hu-berlin.de,pet,pet_supplies,0.822,commercial,
brand_hackaday-com_a7017d88,Hackaday,hackaday.com,saas,productivity,0.822,commercial,
brand_news18-com_dc49450e,News18,news18.com,sports_outdoor,fitness,0.722,publisher,publisher_domain_pattern
brand_988lifeline-org_cdd41896,988lifeline,988lifeline.org,travel_hospitality,hotel_booking,0.822,commercial,
brand_thermofisher-com_11e3e535,Thermofisher,thermofisher.com,art_culture,craft,0.822,commercial,
brand_geekwire-com_afd99fbc,Geekwire,geekwire.com,b2b_services,business_service,0.822,commercial,
brand_zeit-de_94a9bd0a,Zeit,zeit.de,consumer_electronics,laptop,0.822,commercial,
brand_co-kr_8bc6008a,Co,co.kr,developer_tools,dev_platform,0.822,commercial,
brand_nordvpn-com_2e15d3ed,Nordvpn,nordvpn.com,education,online_learning,0.822,commercial,
brand_google-com-br_6ef14791,Google,google.com.br,fashion,footwear,0.822,commercial,
brand_chsi-com-cn_f2d62df8,Chsi,chsi.com.cn,finance,digital_banking,0.822,commercial,
brand_usmagazine-com_91a0ac51,Usmagazine,usmagazine.com,food_beverage,snacks,0.822,commercial,
brand_abebooks-com_61161807,Abebooks,abebooks.com,gaming_entertainment,gaming,0.822,commercial,
brand_newstatesman-com_f4beda6c,Newstatesman,newstatesman.com,health_wellness,healthcare,0.722,publisher,publisher_domain_pattern
brand_com-ar_cb0fb9a4,Com,com.ar,home_appliance,kitchen_appliance,0.822,commercial,
brand_yougov-com_68247685,Yougov,yougov.com,home_improvement,home_decor,0.822,commercial,
brand_cato-org_b9e14487,Cato,cato.org,local_services,food_delivery,0.822,commercial,
brand_volvocars-com_cf61ebd8,Volvocars,volvocars.com,mobility,automotive,0.822,commercial,
brand_thepaper-cn_4e833ea1,Thepaper,thepaper.cn,pet,pet_supplies,0.822,commercial,
brand_dji-com_8ef5110e,Dji,dji.com,saas,productivity,0.822,commercial,
brand_bt-com_4da55b7f,Bt,bt.com,sports_outdoor,fitness,0.822,commercial,
brand_uu-se_4b5ca36b,Uu,uu.se,travel_hospitality,hotel_booking,0.822,commercial,
brand_interestingengineering-com_e2319386,Interestingengineering,interestingengineering.com,b2b_services,business_service,0.822,commercial,
brand_twitpic-com_a424aa3f,Twitpic,twitpic.com,baby_parenting,baby_products,0.822,commercial,
brand_fastcgi-com_9d7ea42b,Fastcgi,fastcgi.com,beauty_personal_care,skincare,0.822,commercial,
brand_thawte-com_04a37b4a,Thawte,thawte.com,consumer_electronics,smartphone,0.822,commercial,
brand_pinterest-fr_d27923f8,Pinterest,pinterest.fr,developer_tools,dev_platform,0.822,commercial,
brand_skysports-com_707bfa6f,Skysports,skysports.com,education,online_learning,0.822,commercial,
brand_onlamp-com_822b3077,Onlamp,onlamp.com,fashion,apparel,0.822,commercial,
brand_rapidshare-com_d646032c,Rapidshare,rapidshare.com,food_beverage,snacks,0.822,commercial,
brand_wolterskluwer-com_8448cfd8,Wolterskluwer,wolterskluwer.com,gaming_entertainment,gaming,0.822,commercial,
brand_xrea-com_e21681f9,Xrea,xrea.com,health_wellness,healthcare,0.822,commercial,
brand_vultr-com_570e60f5,Vultr,vultr.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_patagonia-com_772a800f,Patagonia,patagonia.com,home_improvement,home_decor,0.822,commercial,
brand_rs-online-com_e0cd9101,Rs Online,rs-online.com,local_services,food_delivery,0.822,commercial,
brand_rackcdn-com_c3e06bc9,Rackcdn,rackcdn.com,mobility,automotive,0.822,commercial,
brand_united-com_c197e2a9,United,united.com,pet,pet_supplies,0.822,commercial,
brand_nextdoor-com_d4876538,Nextdoor,nextdoor.com,saas,productivity,0.822,commercial,
brand_bitchute-com_d3e50da3,Bitchute,bitchute.com,sports_outdoor,fitness,0.822,commercial,
brand_uschamber-com_b087758b,Uschamber,uschamber.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_taz-de_b5bb5a34,Taz,taz.de,art_culture,craft,0.822,commercial,
brand_boardgamegeek-com_b7c4d07b,Boardgamegeek,boardgamegeek.com,b2b_services,business_service,0.822,commercial,
brand_microchip-com_6f8c3d6e,Microchip,microchip.com,baby_parenting,baby_products,0.822,commercial,
brand_filezilla-project-org_7b642dec,Filezilla Project,filezilla-project.org,beauty_personal_care,cosmetics,0.822,commercial,
brand_smugmug-com_5ef78ac3,Smugmug,smugmug.com,consumer_electronics,laptop,0.822,commercial,
brand_google-gr_40439d94,Google,google.gr,developer_tools,dev_platform,0.822,commercial,
brand_zalo-me_153b1ceb,Zalo,zalo.me,education,online_learning,0.822,commercial,
brand_klarna-com_dd7124a5,Klarna,klarna.com,fashion,footwear,0.822,commercial,
brand_inews-co-uk_96805e8a,Inews,inews.co.uk,finance,digital_banking,0.722,publisher,publisher_domain_pattern
brand_nhm-ac-uk_31a33a67,Nhm,nhm.ac.uk,food_beverage,snacks,0.822,commercial,
brand_wyndhamhotels-com_99475eca,Wyndhamhotels,wyndhamhotels.com,gaming_entertainment,gaming,0.822,commercial,
brand_cancerresearchuk-org_6ecb44c5,Cancerresearchuk,cancerresearchuk.org,health_wellness,healthcare,0.822,commercial,
brand_pornhub-com_2fd14230,Pornhub,pornhub.com,home_appliance,kitchen_appliance,0.822,commercial,
brand_kyiv-ua_370c7b19,Kyiv,kyiv.ua,home_improvement,home_decor,0.822,commercial,
brand_seriouseats-com_12fb4ac0,Seriouseats,seriouseats.com,mobility,automotive,0.822,commercial,
brand_karger-com_9070d50c,Karger,karger.com,pet,pet_supplies,0.822,commercial,
brand_tistory-com_8cdc484e,Tistory,tistory.com,saas,productivity,0.822,commercial,
brand_techspot-com_749aa643,Techspot,techspot.com,sports_outdoor,fitness,0.822,commercial,
brand_readwrite-com_9114e7ab,Readwrite,readwrite.com,travel_hospitality,hotel_booking,0.822,commercial,
brand_walgreens-com_bd831bf2,Walgreens,walgreens.com,art_culture,craft,0.822,commercial,
brand_sina-cn_7eb61413,Sina,sina.cn,baby_parenting,baby_products,0.822,commercial,
brand_zenodo-org_8816c3f8,Zenodo,zenodo.org,beauty_personal_care,skincare,0.822,commercial,
brand_grammarly-com_1a28abfa,Grammarly,grammarly.com,consumer_electronics,smartphone,0.822,commercial,
brand_cgtn-com_1c15684f,Cgtn,cgtn.com,developer_tools,dev_platform,0.822,commercial,
brand_socialmediatoday-com_22227ec1,Socialmediatoday,socialmediatoday.com,education,online_learning,0.722,publisher,publisher_domain_pattern
brand_hsforms-com_8a2a11dc,Hsforms,hsforms.com,fashion,apparel,0.822,commercial,
brand_rijksoverheid-nl_d1651d8f,Rijksoverheid,rijksoverheid.nl,finance,digital_banking,0.822,commercial,
